utterance_id,act,scene,speaker,utterance,x,y,cluster
1503,5,4,SVB.,"You may bring 's a Thousand pound , Before to morrow night , ( if but three Thousand Be stirring ) if you will .",11.029278,3.3620322,-1
1504,5,4,DAP.,"I sweare , I will then .",6.8544297,6.0338187,-1
1505,5,4,SVB.,Your Fly will learne you all Games .,9.931842,3.2014568,-1
1506,5,4,FAC.,Ha' you done there ?,6.2361884,5.1361184,-1
1507,5,4,SVB.,Your Grace will command him no more duties ?,10.867821,7.3225036,-1
1508,5,4,DOL.,"No : But come , and see me often . I may chance To leaue him three or foure hundred Chests of Treasure , And some fiue thousand Acres of Faerie Land : If he Game well , and comely , with good Gamsters .",9.566642,4.4457936,-1
1509,5,4,SVB.,"There 's a kinde Aunt ! Kisse her departing part . But you must sell your forty marke a yeare , now .",10.899875,6.8085194,-1
1510,5,4,DAP.,"I , Sir , I meane .",7.835348,5.4752355,-1
1511,5,4,SVB.,Or gi 't away . A poxe on 't .,8.727323,3.5839596,-1
1512,5,4,FAC.,I le gi 't mine Aunt . I le goe and fetch the writings .,11.028634,6.840578,-1
1513,5,4,SVB.,"'T is well , away .",6.2626786,6.153418,-1
1514,5,4,FAC.,Where 's Subtle ?,8.086101,7.594397,-1
1515,5,4,SVB.,Here. What newes ?,7.4958105,3.3715668,-1
1516,5,4,FAC.,"Drugger is at the dore , goe take his suite , And bid him fetch a Parson presently . Say he shall marry the Widdow . Thou shalt spend A hundred pound by the seruice . Now , Queene Dol , Ha' you pack'd vp all ?",9.657951,4.067246,-1
1517,5,4,DOL.,Yes .,4.183719,5.359551,-1
1518,5,4,FAC.,And how doe you like The Lady Plyant ?,9.68727,7.761138,-1
1519,5,4,DOL.,A good dull Innocent .,9.685017,5.2137246,-1
1520,5,4,SVB.,"Here 's your Hieronimo's cloake , and hat .",9.412216,6.0834074,-1
1521,5,4,FAC.,Giue me 'hem .,8.234675,4.008998,-1
1522,5,4,SVB.,And the Ruffe too ?,8.546473,5.9020133,-1
1523,5,4,FAC.,"Yes , I 'll come to you presently .",4.6150026,5.807057,-1
1524,5,4,SVB.,"Now , he is gone about his proiect , Dol , I told you of , for the Widdow .",7.314854,4.053151,-1
1525,5,4,DOL.,'T is direct Against our Articles .,6.230068,6.172186,-1
1526,5,4,SVB.,"Well , wee 'll fit him , Wench . Hast thou gull'd her of her Iewels , or her Bracelets ?",10.3826685,6.3590865,-1
1527,5,4,DOL.,"No , but I will do 't .",6.7775617,5.9429026,-1
1528,5,4,SVB.,"Soone at night , my Dolly , When we are shipt , and all our goods aboord , East-ward for Ratcliffe , we will turne our course To Brainford , Westward , if thou saist the word , And take our leaues of this ore-weening Raskall , This peremptory Face .",10.587483,4.7548413,-1
1529,5,4,DOL.,"Content . I 'am weary of him ,",9.957906,6.378371,-1
1530,5,4,SVB.,"Thou' hast cause , when the Slaue will runne a wiuing , Dol , Against the instrument , that was drawne betweene vs .",11.36344,4.775118,-1
1531,5,4,DOL.,I 'll pluck his Bird as bare as I can .,10.129,3.1891284,-1
1532,5,4,SVB.,"Yes , tell her , She must by any meanes , addresse some present To th' Cunning man , make him amends for wronging His Art with her suspition , send a Ring , Or chaine of Pearle , she will be tortur'd else Extreamely in her sleepe , say , and ha' strange things Come to her , wilt thou ?",10.329289,7.4377484,-1
1533,5,4,DOL.,Yes .,4.1945477,5.3696675,-1
1534,5,4,SVB.,"My fine Flitter-mouse , My Bird o' the night ; wee 'll tickle it at the Pigeons , When we haue all , and may vnlock the Trunks , And say , this 's mine , and thine , and thine , and mine â€”",10.282363,3.1948128,-1
1535,5,4,FAC.,"What now , a billing ?",8.609901,3.876529,-1
1536,5,4,SVB.,"Yes , a little exalted In the good passage of our Stock-affaires .",9.476391,4.507008,-1
1537,5,4,FAC.,"Drugger has brought his Parson , take him in , Subtle , And send him back againe , to wash his face .",9.519264,3.313407,-1
1538,5,4,SVB.,I will : and shaue himselfe ?,8.451519,6.8435664,-1
1539,5,4,FAC.,If you can get him .,6.9436736,4.6769013,-1
1540,5,4,DOL.,"You are hote vpon it Face , what ere it is .",9.069182,5.209113,-1
1541,5,4,FAC.,"A trick , that Dol shall spend ten pound a month by . Is he gone ?",8.404298,4.197223,-1
1542,5,4,SVB.,"The Chaplaine waites you i' the hall , Sir .",9.46349,6.264559,-1
1543,5,4,FAC.,I 'll goe bestow him .,8.163534,5.0184345,-1
1544,5,4,DOL.,"Hee 'll now marry her , instantly .",10.210844,7.087376,-1
1545,5,4,SVB.,"He cannot yet , he is not ready . Deare Dol , Cosen her of all thou canst . To deceiue him Is no deceipt , but Iustice ; that would breake Such an inextricable tye as ours was .",9.530443,5.3889894,-1
1546,5,4,DOL.,Let me alone to fit him .,8.388298,4.6835647,-1
1547,5,4,FAC.,Come my Venturers . You ha' pack'd vp all ? Where be the Trunkes ? Bring forth .,9.034023,3.6747985,-1
1548,5,4,SVB.,Here .,6.08637,4.8467536,-1
1549,5,4,FAC.,Let 's see 'hem . Where 's the Money ?,8.361508,3.774504,-1
1550,5,4,SVB.,"Here , In this .",6.2981606,4.909698,-1
1551,5,4,FAC.,"Mammons tenne pound : Eight score before . The Brethrens mony , this . Druggers and Dappers . What Paper 's that ?",10.729593,3.4583292,-1
1552,5,4,DOL.,"The Iewell of the waiting Maides , That stole it from her Lady , to know certaine â€”",9.967531,7.863027,-1
1553,5,4,FAC.,If she should haue precedence of her Mistresse ?,10.191305,7.712245,-1
1554,5,4,DOL.,Yes .,4.212935,5.3954477,-1
1555,5,4,FAC.,What boxe is that ?,7.360863,3.738901,-1
1556,5,4,SVB.,"The Fish-wiues rings , I thinke . And th' Alewiues single mony . Is 't not Dol ?",7.8414235,3.0072026,-1
1557,5,4,DOL.,"Yes ; and the whistle , that the Saylors wife Brought you , to know , and her Husband were with Ward .",9.912961,4.3310175,-1
1558,5,4,FAC.,"Wee 'll wet it to morrow : and our Siluer-beakers , And Tauerne cups . Where be the French Peticoats , And Girdles , and Hangers ?",10.873616,3.7955806,-1
1559,5,4,SVB.,"Here , i' the Trunke , And the Bolts of Lawne .",8.066775,4.0149584,-1
1560,5,4,FAC.,"Is Druggers Damaske , there ? And the Tobacco ?",9.620634,3.2840757,-1
1561,5,4,SVB.,Yes .,4.163728,5.36309,-1
1562,5,4,FAC.,Giue me the Keyes .,8.081555,4.2746406,-1
1563,5,4,DOL.,Why you the Keyes ?,7.9318695,4.335605,-1
1564,5,4,SVB.,"No matter , Dol , because We shall not open 'hem , before he comes .",8.236323,3.5453231,-1
1565,5,4,FAC.,"'T is true , you shall not open them , indeed , Nor haue 'hem forth . Doe you see ? Not forth , Dol.",8.050503,3.100573,-1
1566,5,4,DOL.,No ?,4.9076247,5.0245547,-1
1567,5,4,FAC.,"No my Smock-rampant . The right is , my Master Knowes all , has pardon'd me , and he will keepe 'hem . Doctor 't is true ( you looke ) for all your Figures . I sent for him , indeed . Wherefore good Partners , Both He and She , be satisfied . For here Determines the Indenture tripartite Twixt Subtle , Dol , and Face . All I can doe Is to helpe you ouer the wall , o' the backside ; Or lend you a sheet , to saue your Veluet Gowne , Doll . Here will be Officers presently ; bethinke you , Of some course sodainly to scape the Dock , For thether you 'll come else . Harke you , Thunder .",10.310977,5.386942,-1
1568,5,4,SVB.,You are a precious fiend !,10.971898,5.5116663,-1
1569,5,4,OFF.,Open the dore .,7.797799,2.8250294,-1
1570,5,4,FAC.,"Dol , I am sorry for thee i-faith . But hearst thou ? It shall goe hard , but I will place thee somewhere : Thou shalt ha' my Letter to Mrs Amo.",11.605265,5.4065084,-1
1571,5,4,DOL.,Hang you â€”,8.590346,8.361829,-1
1572,5,4,FAC.,Or Madame Imperiall .,9.37793,7.972341,-1
1573,5,4,DOL.,"Poxe vpon you , Rogue , Would I had but time to beate thee .",8.997358,3.3338668,-1
1574,5,4,FAC.,"Subtle , Let 's know where you set vp next ; I 'll send you A Customer , now and then , for old acquaintance : What new course ha' you ?",9.052755,3.6906083,-1
1575,5,4,SVB.,"Rogue , I 'll hang my selfe That I may walke a greater diuell , then thou , And haunt thee i' the Flock-bed , and the Buttery .",9.006175,3.179807,-1
1576,5,5,MAM.,"Open your Dore , Cheaters , Baudes , Coniurers .",8.067133,3.0056207,-1
1577,5,5,OFF.,Or wee 'll breake it open .,8.68942,3.8685608,-1
1578,5,5,LOV.,What warrant haue you ?,6.9835596,3.3881335,-1
1579,5,5,OFF.,"Warrant inough , Sir , doubt not , If you 'll not open it .",7.0376024,3.374339,-1
1580,5,5,LOV.,"Is there an Officer , there ?",8.869587,5.434207,-1
1581,5,5,OFF.,"Yes , two , or three for failing .",6.717531,6.6084995,-1
1582,5,5,LOV.,"Haue but patience , And I will open it straight .",8.015626,3.1811233,-1
1583,5,5,FAC.,"Sir , Ha' you done ? Is it a Marriage ? perfect ?",7.647244,6.173076,-1
1584,5,5,LOV.,"Yes , my Braine ?",7.381978,5.268873,-1
1585,5,5,FAC.,"Off with your Ruffe , and Cloake then , be your selfe , Sir .",8.59878,5.8886566,-1
1586,5,5,SVR.,Down with the dore .,7.7647247,2.774036,-1
1587,5,5,KAS.,"'Slight , ding it open .",8.146667,3.3313148,-1
1588,5,5,LOV.,"Hold . Hold Gentlemen , what meanes this violence ?",8.760337,5.522861,-1
1589,5,5,MAM.,Where is this Colliar ?,7.44696,3.6610556,-1
1590,5,5,SVR.,And my Captaine Face ?,8.7999735,6.282906,-1
1591,5,5,MAM.,These day-Owlâ—s .,9.865358,2.080216,-1
1592,5,5,SVR.,That are Birding in mens purses .,10.164719,2.9926305,-1
1593,5,5,MAM.,Madame Suppository .,9.333928,7.9733863,-1
1594,5,5,KAS.,"Doxey , my Suster .",7.7137723,2.8574789,-1
1595,5,5,ANA.,Locusts Of the foule pit,10.119123,2.7605634,-1
1596,5,5,TRI.,"Profane as Bel , and the Dragon .",11.655377,5.0154696,-1
1597,5,5,ANA.,"Worsethen the Grasse-hoppers , or the Lice of Aegypt .",10.248873,2.8309848,-1
1598,5,5,LOV.,"Good Gentlemen , heare me . Are you Officers , And cannot stay this violence ?",8.8732,5.493159,-1
1599,5,5,OFF.,Keepe the peace .,7.8873334,7.5004597,-1
1600,5,5,LOV.,"Gentlemen , what is the matter ? Whom doe you seeke ?",6.0196834,5.549974,-1
1601,5,5,MAM.,The Chymicall Cousoner .,10.305062,2.992236,-1
1602,5,5,SVR.,And the Captaine Pandar .,8.778199,6.2259536,-1
1603,5,5,KAS.,The Nun my Suster .,9.1493845,7.081927,-1
1604,5,5,MAM.,Madame Rabbi .,9.316664,7.966197,-1
1605,5,5,ANA.,"Scorpions , And Caterpillers .",10.056925,2.5033307,-1
1606,5,5,LOV.,"Fewer at once , I pray you .",6.783641,6.9240007,-1
1607,5,5,OFF.,"One after another , Gentlemen , I charge you , By vertue of my staffe â€”",8.782942,7.946518,-1
1608,5,5,ANA.,"They are the vessels Of shame , and of dishonour .",11.657281,4.878512,-1
1609,5,5,LOV.,"Goodzeale , lye still , A little while .",8.749918,4.602802,-1
1610,5,5,TRI.,"Peace , Deacon Ananias .",9.856408,1.9212142,-1
1611,5,5,LOV.,"The House is mine here , and the dores are open : If there be any such persons , as you seeke for , Vse your authoritie , search on o' Gods name . I am but newly come to towne , and finding This tumult 'bout my dore ( to tell you true ) It somewhat mazd me ; till my Man , here , ( fearing My more displeasure ) told me had done Somewhat an insolent part , let out my house ( Belike , presuming on my knowne auersion From any ayre o' the towne , while there was Sicknesse ) To a Doctor , and a Captaine , who , what they are , Or where they be , he knowes not .",9.646887,5.0406175,-1
1612,5,5,MAM.,Are they gone ?,6.55991,4.3258295,-1
1613,5,5,LOV.,"You may goe in , and search , Sir . Here , I finde The empty Walls , worse then I left 'hem , smoak'd , A few crack'd pots , and Glasses , and a Fornace , The Seeling fill'd with Toâ—sies of the Candle : And Madame , with a Dildo , writ o' the walles . Onely one Gentlewoman , I met here , That is within , that said she was a Widdow â€”",9.974472,4.499149,-1
1614,5,5,KAS.,I that 's my Suster . I 'll goe thumpe her . Where is she ?,9.68135,7.6006584,-1
1615,5,5,LOV.,"And should ha' married a Spanish Count , buthe , When he came to 't , neglected her so grossely , That I , a Widdower , am gone through with her .",10.160189,8.401979,-1
1616,5,5,SVR.,How ! Haue I lost her then ?,10.315039,7.5413165,-1
1617,5,5,LOV.,"Were you the Don , Sir ? Good faith , now , she do's blame yo' extreamely , and sayes You swore , and told her , you had tane the paines , To dye your beard , and vmbre o'er your face , Borrowed a Sute , and Ruffe , all for her Loue ; And then did nothing What an ouer sight , And want of putting forward , Sir , was this ! Well fare an old Hargubuzier , yet , Could prime his poulder , and giue fire , and hit , All in a twinckling .",10.040285,6.442628,-1
1618,5,5,MAM.,The whole Nest are fledde !,10.09093,2.9930177,-1
1619,5,5,LOV.,What sort of Birds were they ?,10.104188,2.8370793,-1
1620,5,5,MAM.,"A kinde of Choughes , Or theeuish Dawes , Sir , that haue pickt my purse Of Eight-score , and ten Pounds , within these fiue weekes , Beside my first Materials ; and my Goods , That lye i' the Cellar : which I am glad , they haue left , I may haue home yet .",10.669046,3.4795399,-1
1621,5,5,LOV.,Thinke you so Sir ?,7.544409,5.539943,-1
1622,5,5,MAM.,I.,5.9574337,5.046348,-1
1623,5,5,LOV.,"By order of Law , Sir , but not otherwise .",10.823872,6.0526342,-1
1624,5,5,MAM.,Not mine owne stuffe ?,7.8923993,5.2980494,-1
1625,5,5,LOV.,"Sir , I can take no knowledge , That they are yours , but by publique meanes . If you can bring certificate , that you were gull'd of 'hem , Or any formall Writ , out of a Court , That you did cosen your selfe ; I will not hold them .",12.008273,4.922553,-1
1626,5,5,MAM.,I 'll rather loose'hem .,8.328367,3.6128092,-1
1627,5,5,LOV.,"That you shall not , Sir , By me , in troth . Vpon these termesthey ' are yours . What should they ha' beene , Sir , turn'd into Gold all ?",10.5691595,3.9869797,-1
1628,5,5,MAM.,No. I cannot tell . It may be they should . What then ?,5.421373,4.6744747,-1
1629,5,5,LOV.,What a great losse in hope haue you sustain'd ?,9.551424,4.8750615,-1
1630,5,5,MAM.,"Not I , the Common wealth has .",7.6825485,6.543704,-1
1631,5,5,FAC.,"I , he would ha'built The Citie new ; and made a Ditch about it Of Siluer , should haue runne with Creame from Hogsden : That , euery Sunday in More-fields , the Younkers , And Tits , and Tom-boyes should haue fed on gratis .",9.706676,4.3406134,-1
1632,5,5,MAM.,"I will goe mount a Turnep-cart , and preach The end o' the world within these two months . Surly , What! in a Dreame ?",11.150712,5.4084244,-1
1633,5,5,SVR.,"Must I needes cheat my selfe , With that same foolish vice of Honesty ! Come let vs goe , and hearken out the Rogues . That Face I 'll marke for mine , if ere I meete him .",9.039464,3.2607274,-1
1634,5,5,FAC.,"If I can heare of him , Sir , I 'll bring you word , Vnto your lodging : for in troth , they were strangers To me , I thought 'hem honest , as my selfe , Sir .",9.665904,5.8723874,-1
1635,5,5,TRI.,"'T is well , the Saints shall not loose all yet . Goe , And get some Carts â€”",12.400305,4.71846,-1
1636,5,5,LOV.,"For what , my zealous Friends ?",10.224538,4.601999,-1
1637,5,5,ANA.,"To beare away the portion of the Righteous , Out of this denne of Theeues .",11.86541,4.726964,-1
1638,5,5,LOV.,What is that portion ?,6.2578216,4.212292,-1
1639,5,5,ANA.,"The goods , sometimes the Orphanes , that the Brethren Bought with their Siluer pence .",12.1801605,4.49016,-1
1640,5,5,LOV.,"What , those i' the Cellar , The Knight , Sir Mammon claimes ?",10.128261,4.1129155,-1
1641,5,5,ANA.,"I doe defie The wicked Mammon , so doe all the Brethren , Thou prophane Man . I aske thee , with what conscience Thou canst aduance that Nemrod , against vs , That haue the seale ? Were not the Shillings numbred , That made the Pounds ? were not the Pounds told out , Vpon the second day of the fourth weeke , In the eight month , vpon the table dormant , The yeare , of the last patience of the Saints , Sixe hundred and tenne .",10.780848,3.637099,-1
1642,5,5,LOV.,"Mine earnest vehement Botcher , And Deacon also , I cannot dispute with you , But , if you get you not away the sooner , I shall confute you , with a Cudgell .",9.962254,5.8848133,-1
1643,5,5,ANA.,Sir .,5.620038,5.827468,-1
1644,5,5,TRI.,Be patient Ananias .,9.814629,1.8308773,-1
1645,5,5,ANA.,"I am strong , And will stand vp , well girt , against an Host , That threaten Gad in exile .",9.161397,3.567006,-1
1646,5,5,LOV.,"I shall send you To Amstredam , to your Cellar .",10.086289,5.1503844,-1
1647,5,5,ANA.,"I will pray there Against thy House : May Dogges defile thy walles , And Waspes and Hornets breed beneath thy roofe , This seat of falsehood , and this caue of cos'nage .",7.4277687,7.050122,-1
1648,5,5,LOV.,Another too ?,6.243195,4.654602,-1
1649,5,5,DRV.,"Not I Sir , I am no Brother .",8.739937,7.2888737,-1
1650,5,5,LOV.,"Away you Harry Nicholas , doe you talke ?",8.959424,5.29493,-1
1651,5,5,FAC.,"No this was Abel Drugger . Good Sir , goe . And satisfie him ; tell him , all is done : He stay'd too long a washing of his face . The Doctor , he shall heare of him at Westchester : And of the Captaine , tell him at Yarmouth , or Some good Port-towne else , lying for a winde . If you can get off the Angry Child now , Sir â€”",9.5036335,3.232268,-1
1652,5,5,KAS.,"Come on , you Yew , you haue match'd most sweetly , ha' you not ? Did not I say , I would neuer ha' you tupt But by a dub'd Boy , to make you a Lady-Tom ? 'Slight , you are a Mammet ! O , I could touse you , now . Death , mun' you marry with a poxe ?",10.080083,6.7276216,-1
1653,5,5,LOV.,"You lye , Boy ; As sound as you : and I am afore-handwith you .",9.392517,6.4661736,-1
1654,5,5,KAS.,Anone ?,7.2571406,4.2400618,-1
1655,5,5,LOV.,"Come , will you quarrell ? I will seize you , sirrah . Why doe you not buckle to your tooles ?",9.790866,5.478907,-1
1656,5,5,KAS.,"Gods light ! This is a fine Old Boy , as ere I saw !",10.820175,4.9915648,-1
1657,5,5,LOV.,"What doe you change your coppy now ? Proceede , Here stands my Doue : stoope at her , if you dare .",10.060558,6.6146226,-1
1658,5,5,KAS.,"'Slight I must loue him : I cannot choose i-faith , And I should be hang'd for 't . Suster , I protest I honour thee , for this match .",10.5171585,5.668696,-1
1659,5,5,LOV.,"O doe you so , Sir .",5.0636253,5.621267,-1
1660,5,5,KAS.,"Yes , and thou canst take Tobacco , and drinke , Old Boy , I 'll giue her fiue hundred pound more , to her Marriage , Then her owne State .",10.069457,7.0830975,-1
1661,5,5,LOV.,"Fill a pipe-full , Ieremie .",11.5135975,3.4175725,-1
